ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2013-04-24,5075.843038334563,3690.00872058525,5791.1430865607745,5075.843038334563,5075.843038334563,-307.18091420271213,-307.18091420271213,-307.18091420271213,-219.6473384683622,-219.6473384683622,-219.6473384683622,-87.53357573435,-87.53357573435,-87.53357573435,0.0,0.0,0.0,4768.662124131851
2013-04-25,5074.434433623382,3609.3051521247357,5790.957576305848,5074.434433623382,5074.434433623382,-381.6993069853443,-381.6993069853443,-381.6993069853443,-309.0893061477624,-309.0893061477624,-309.0893061477624,-72.61000083758191,-72.61000083758191,-72.61000083758191,0.0,0.0,0.0,4692.735126638037
2013-04-26,5073.025828912201,3859.1118669005077,6096.2148154460465,5073.025828912201,5073.025828912201,-110.87451398186569,-110.87451398186569,-110.87451398186569,-54.52855513692776,-54.52855513692776,-54.52855513692776,-56.34595884493794,-56.34595884493794,-56.34595884493794,0.0,0.0,0.0,4962.1513149303355
2013-04-27,5071.617224201021,4013.0364725780914,6236.596507782624,5071.617224201021,5071.617224201021,111.61262593129405,111.61262593129405,111.61262593129405,150.703699441435,150.703699441435,150.703699441435,-39.09107351014096,-39.09107351014096,-39.09107351014096,0.0,0.0,0.0,5183.229850132315
2013-04-29,5068.800014778661,4302.956959475264,6562.592445686061,5068.800014778661,5068.800014778661,384.79598626768984,384.79598626768984,384.79598626768984,387.9292705717593,387.9292705717593,387.9292705717593,-3.133284304069454,-3.133284304069454,-3.133284304069454,0.0,0.0,0.0,5453.5960010463505
2013-04-30,5067.391410067481,3968.397864476364,6020.419384060853,5067.391410067481,5067.391410067481,-87.89859868835647,-87.89859868835647,-87.89859868835647,-102.66917574049971,-102.66917574049971,-102.66917574049971,14.770577052143237,14.770577052143237,14.770577052143237,0.0,0.0,0.0,4979.492811379125
2013-05-02,5064.57420064512,3792.2295360183716,5889.708847255878,5064.57420064512,5064.57420064512,-260.66954109047003,-260.66954109047003,-260.66954109047003,-309.0893061482006,-309.0893061482006,-309.0893061482006,48.419765057730494,48.419765057730494,48.419765057730494,0.0,0.0,0.0,4803.90465955465
2013-05-03,5063.165595797391,3952.965579018311,6177.530759362809,5063.165595797391,5063.165595797391,8.869892876194813,8.869892876194813,8.869892876194813,-54.528555136972884,-54.528555136972884,-54.528555136972884,63.398448013167695,63.398448013167695,63.398448013167695,0.0,0.0,0.0,5072.035488673586
2013-05-04,5061.7569909496615,4258.882865538066,6394.084872588713,5061.7569909496615,5061.7569909496615,227.38201595412806,227.38201595412806,227.38201595412806,150.70369944097695,150.70369944097695,150.70369944097695,76.6783165131511,76.6783165131511,76.6783165131511,0.0,0.0,0.0,5289.13900690379
2013-05-06,5058.939781254201,4464.855077878881,6580.560180580619,5058.939781254201,5058.939781254201,484.895269104656,484.895269104656,484.895269104656,387.92927057193504,387.92927057193504,387.92927057193504,96.96599853272104,96.96599853272104,96.96599853272104,0.0,0.0,0.0,5543.835050358857
2013-05-07,5057.531176406472,3948.9564079014563,6079.8338596734,5057.531176406472,5057.531176406472,0.8392688074878765,0.8392688074878765,0.8392688074878765,-102.66917574095001,-102.66917574095001,-102.66917574095001,103.5084445484379,103.5084445484379,103.5084445484379,0.0,0.0,0.0,5058.37044521396
2013-05-08,5056.122571558742,3848.242611005018,6049.7792833932945,5056.122571558742,5056.122571558742,-112.21369009089088,-112.21369009089088,-112.21369009089088,-219.64733846852042,-219.64733846852042,-219.64733846852042,107.43364837762955,107.43364837762955,107.43364837762955,0.0,0.0,0.0,4943.908881467851
2013-05-10,5053.305361863283,3968.2147608173623,6102.3804596538885,5053.305361863283,5053.305361863283,52.62841998484731,52.62841998484731,52.62841998484731,-54.52855513620534,-54.52855513620534,-54.52855513620534,107.15697512105265,107.15697512105265,107.15697512105265,0.0,0.0,0.0,5105.93378184813
2013-05-11,5051.896757015552,4264.804702058686,6392.57498559307,5051.896757015552,5051.896757015552,253.68390689895847,253.68390689895847,253.68390689895847,150.7036994416897,150.7036994416897,150.7036994416897,102.98020745726879,102.98020745726879,102.98020745726879,0.0,0.0,0.0,5305.58066391451
2013-05-13,5049.079547320093,4472.350128486465,6589.3895306005725,5049.079547320093,5049.079547320093,475.02402774774544,475.02402774774544,475.02402774774544,387.9292705718846,387.9292705718846,387.9292705718846,87.09475717586075,87.09475717586075,87.09475717586075,0.0,0.0,0.0,5524.103575067838
2013-05-14,5047.670942472364,3900.0474832388322,6139.937112466934,5047.670942472364,5047.670942472364,-26.88462760114302,-26.88462760114302,-26.88462760114302,-102.66917574117817,-102.66917574117817,-102.66917574117817,75.78454814003514,75.78454814003514,75.78454814003514,0.0,0.0,0.0,5020.786314871221
2013-05-15,5046.262337624634,3782.0945783175443,5924.841175082229,5046.262337624634,5046.262337624634,-157.06420639868264,-157.06420639868264,-157.06420639868264,-219.64733846821957,-219.64733846821957,-219.64733846821957,62.58313206953691,62.58313206953691,62.58313206953691,0.0,0.0,0.0,4889.198131225951
2013-05-16,5044.8537327769045,3764.3855131652376,5823.413617106548,5044.8537327769045,5044.8537327769045,-261.2782395591342,-261.2782395591342,-261.2782395591342,-309.0893061483553,-309.0893061483553,-309.0893061483553,47.81106658922113,47.81106658922113,47.81106658922113,0.0,0.0,0.0,4783.575493217771
2013-05-17,5043.445127929175,3980.940777106776,6064.743149427983,5043.445127929175,5043.445127929175,-22.705998705495652,-22.705998705495652,-22.705998705495652,-54.528555136635624,-54.528555136635624,-54.528555136635624,31.822556431139972,31.822556431139972,31.822556431139972,0.0,0.0,0.0,5020.73912922368
2013-05-18,5042.036523081445,4156.539705545866,6275.640687608781,5042.036523081445,5042.036523081445,165.69916663117107,165.69916663117107,165.69916663117107,150.7036994412316,150.7036994412316,150.7036994412316,14.995467189939435,14.995467189939435,14.995467189939435,0.0,0.0,0.0,5207.7356897126165
2013-05-21,5037.810708538255,3811.5331856093903,5982.125085457198,5037.810708538255,5037.810708538255,-139.28054533281244,-139.28054533281244,-139.28054533281244,-102.66917574162846,-102.66917574162846,-102.66917574162846,-36.61136959118397,-36.61136959118397,-36.61136959118397,0.0,0.0,0.0,4898.5301632054425
2013-05-22,5036.402103690526,3661.8943700614673,5955.570063384573,5036.402103690526,5036.402103690526,-272.56995526179907,-272.56995526179907,-272.56995526179907,-219.64733846867873,-219.64733846867873,-219.64733846867873,-52.922616793120305,-52.922616793120305,-52.922616793120305,0.0,0.0,0.0,4763.832148428727
2013-05-23,5034.993498842797,3651.473416692993,5748.403919246458,5034.993498842797,5034.993498842797,-377.30070210416,-377.30070210416,-377.30070210416,-309.08930614729235,-309.08930614729235,-309.08930614729235,-68.21139595686758,-68.21139595686758,-68.21139595686758,0.0,0.0,0.0,4657.692796738636
2013-05-24,5033.584893995067,3815.302884529628,5952.29788590968,5033.584893995067,5033.584893995067,-136.71512170708576,-136.71512170708576,-136.71512170708576,-54.52855513668077,-54.52855513668077,-54.52855513668077,-82.18656657040499,-82.18656657040499,-82.18656657040499,0.0,0.0,0.0,4896.8697722879815
2013-05-25,5032.176289147337,4025.6160274610206,6123.469066784132,5032.176289147337,5032.176289147337,56.09762461465944,56.09762461465944,56.09762461465944,150.70369944148734,150.70369944148734,150.70369944148734,-94.60607482682789,-94.60607482682789,-94.60607482682789,0.0,0.0,0.0,5088.2739137619965
2013-05-27,5029.359079451878,4230.852600133815,6400.3147542758525,5029.359079451878,5029.359079451878,273.83309684535476,273.83309684535476,273.83309684535476,387.92927057187063,387.92927057187063,387.92927057187063,-114.09617372651583,-114.09617372651583,-114.09617372651583,0.0,0.0,0.0,5303.192176297232
2013-05-28,5027.9504746041475,3719.9946717858047,5907.744790822804,5027.9504746041475,5027.9504746041475,-223.6526526968171,-223.6526526968171,-223.6526526968171,-102.6691757410891,-102.6691757410891,-102.6691757410891,-120.98347695572802,-120.98347695572802,-120.98347695572802,0.0,0.0,0.0,4804.29782190733
2013-05-29,5026.541869756418,3522.6673099985005,5772.735311782051,5026.541869756418,5026.541869756418,-345.6012202749807,-345.6012202749807,-345.6012202749807,-219.64733846837788,-219.64733846837788,-219.64733846837788,-125.95388180660277,-125.95388180660277,-125.95388180660277,0.0,0.0,0.0,4680.9406494814375
2013-05-31,5023.724660060959,3740.4718189103387,5867.790370656338,5023.724660060959,5023.724660060959,-185.03520182208294,-185.03520182208294,-185.03520182208294,-54.52855513672585,-54.52855513672585,-54.52855513672585,-130.50664668535708,-130.50664668535708,-130.50664668535708,0.0,0.0,0.0,4838.689458238876
2013-06-01,5022.316055213229,3961.5841385012236,6122.863634468535,5022.316055213229,5022.316055213229,20.276887353541046,20.276887353541046,20.276887353541046,150.70369944102927,150.70369944102927,150.70369944102927,-130.42681208748823,-130.42681208748823,-130.42681208748823,0.0,0.0,0.0,5042.592942566771
2013-06-03,5019.498845517769,4125.053851966345,6343.277901794036,5019.498845517769,5019.498845517769,261.1187536805062,261.1187536805062,261.1187536805062,387.92927057195976,387.92927057195976,387.92927057195976,-126.81051689145352,-126.81051689145352,-126.81051689145352,0.0,0.0,0.0,5280.6175991982755
2013-06-04,5018.09024067004,3736.068844571881,5908.945422695969,5018.09024067004,5018.09024067004,-226.5771783082917,-226.5771783082917,-226.5771783082917,-102.66917574131725,-102.66917574131725,-102.66917574131725,-123.90800256697442,-123.90800256697442,-123.90800256697442,0.0,0.0,0.0,4791.513062361748
2013-06-05,5016.68163981212,3567.4951109722547,5853.7581180870375,5016.68163981212,5016.68163981212,-340.3962316210489,-340.3962316210489,-340.3962316210489,-219.64733846883703,-219.64733846883703,-219.64733846883703,-120.74889315221185,-120.74889315221185,-120.74889315221185,0.0,0.0,0.0,4676.285408191071
2013-06-06,5015.273038954199,3599.58637888845,5663.916999573438,5015.273038954199,5015.273038954199,-426.7981639422861,-426.7981639422861,-426.7981639422861,-309.0893061474181,-309.0893061474181,-309.0893061474181,-117.70885779486804,-117.70885779486804,-117.70885779486804,0.0,0.0,0.0,4588.474875011913
2013-06-07,5013.864438096278,3771.943742943659,5876.592896817553,5013.864438096278,5013.864438096278,-169.69443818773766,-169.69443818773766,-169.69443818773766,-54.52855513634349,-54.52855513634349,-54.52855513634349,-115.16588305139415,-115.16588305139415,-115.16588305139415,0.0,0.0,0.0,4844.16999990854
2013-06-08,5012.455837238358,3939.1958361608054,6125.37340431619,5012.455837238358,5012.455837238358,37.21578515984857,37.21578515984857,37.21578515984857,150.70369944102828,150.70369944102828,150.70369944102828,-113.48791428117971,-113.48791428117971,-113.48791428117971,0.0,0.0,0.0,5049.671622398207
2013-06-10,5009.638635522517,4181.601113702491,6371.111709436155,5009.638635522517,5009.638635522517,273.85356373098807,273.85356373098807,273.85356373098807,387.92927057176985,387.92927057176985,387.92927057176985,-114.07570684078186,-114.07570684078186,-114.07570684078186,0.0,0.0,0.0,5283.492199253505
2013-06-11,5008.230034664596,3648.0606127893902,5769.350348492791,5008.230034664596,5008.230034664596,-219.58914280660423,-219.58914280660423,-219.58914280660423,-102.66917574154537,-102.66917574154537,-102.66917574154537,-116.91996706505887,-116.91996706505887,-116.91996706505887,0.0,0.0,0.0,4788.640891857992
2013-06-12,5006.8214338066755,3612.0103548035618,5769.532444143745,5006.8214338066755,5006.8214338066755,-341.41302998339796,-341.41302998339796,-341.41302998339796,-219.64733846821647,-219.64733846821647,-219.64733846821647,-121.76569151518147,-121.76569151518147,-121.76569151518147,0.0,0.0,0.0,4665.408403823278
2013-06-13,5005.412832948755,3488.302480945966,5711.040020504609,5005.412832948755,5005.412832948755,-437.8517666396638,-437.8517666396638,-437.8517666396638,-309.08930614824607,-309.08930614824607,-309.08930614824607,-128.76246049141773,-128.76246049141773,-128.76246049141773,0.0,0.0,0.0,4567.561066309091
2013-06-14,5004.004232090835,3714.0200478255506,5895.037723911297,5004.004232090835,5004.004232090835,-192.51931138554477,-192.51931138554477,-192.51931138554477,-54.52855513720127,-54.52855513720127,-54.52855513720127,-137.99075624834347,-137.99075624834347,-137.99075624834347,0.0,0.0,0.0,4811.48492070529
2013-06-15,5002.5956312329145,3950.3858043290516,6074.343290736769,5002.5956312329145,5002.5956312329145,1.2461432132124808,1.2461432132124808,1.2461432132124808,150.703699441284,150.703699441284,150.703699441284,-149.4575562280715,-149.4575562280715,-149.4575562280715,0.0,0.0,0.0,5003.841774446127
2013-06-17,4999.778429517073,4154.612723037279,6341.838570170666,4999.778429517073,4999.778429517073,209.173495982499,209.173495982499,209.173495982499,387.9292705717196,387.9292705717196,387.9292705717196,-178.75577458922058,-178.75577458922058,-178.75577458922058,0.0,0.0,0.0,5208.951925499572
2013-06-18,4998.3698286591525,3522.7447218367897,5716.874593449793,4998.3698286591525,4998.3698286591525,-298.8937984308894,-298.8937984308894,-298.8937984308894,-102.6691757412282,-102.6691757412282,-102.6691757412282,-196.22462268966117,-196.22462268966117,-196.22462268966117,0.0,0.0,0.0,4699.476030228263
2013-06-19,4996.961227801233,3484.745516601457,5630.738071651776,4996.961227801233,4996.961227801233,-434.8610000002749,-434.8610000002749,-434.8610000002749,-219.64733846845544,-219.64733846845544,-219.64733846845544,-215.21366153181947,-215.21366153181947,-215.21366153181947,0.0,0.0,0.0,4562.100227800958
2013-06-20,4995.552626943311,3295.3854656876356,5560.941983812636,4995.552626943311,4995.552626943311,-544.4630016752549,-544.4630016752549,-544.4630016752549,-309.0893061486842,-309.0893061486842,-309.0893061486842,-235.3736955265707,-235.3736955265707,-235.3736955265707,0.0,0.0,0.0,4451.089625268056
2013-06-21,4994.144026085391,3573.123557688265,5797.915575674641,4994.144026085391,4994.144026085391,-310.83054633708196,-310.83054633708196,-310.83054633708196,-54.528555136433745,-54.528555136433745,-54.528555136433745,-256.3019912006482,-256.3019912006482,-256.3019912006482,0.0,0.0,0.0,4683.313479748309
2013-06-22,4992.735425227471,3794.566209531722,5925.962965672475,4992.735425227471,4992.735425227471,-126.84904753912619,-126.84904753912619,-126.84904753912619,150.70369944199675,150.70369944199675,150.70369944199675,-277.55274698112294,-277.55274698112294,-277.55274698112294,0.0,0.0,0.0,4865.8863776883445
2013-06-24,4989.918223511629,3957.859163021765,6207.4054467516335,4989.918223511629,4989.918223511629,68.83322926537211,68.83322926537211,68.83322926537211,387.92927057175586,387.92927057175586,387.92927057175586,-319.0960413063837,-319.0960413063837,-319.0960413063837,0.0,0.0,0.0,5058.751452777001
2013-06-25,4988.509622653709,3482.0505139606903,5610.588991536337,4988.509622653709,4988.509622653709,-441.0639574848319,-441.0639574848319,-441.0639574848319,-102.66917574123417,-102.66917574123417,-102.66917574123417,-338.3947817435978,-338.3947817435978,-338.3947817435978,0.0,0.0,0.0,4547.445665168877
2013-06-26,4987.101021795788,3312.2068287149127,5449.8700139302755,4987.101021795788,4987.101021795788,-575.7040019610035,-575.7040019610035,-575.7040019610035,-219.64733846869444,-219.64733846869444,-219.64733846869444,-356.0566634923091,-356.0566634923091,-356.0566634923091,0.0,0.0,0.0,4411.397019834785
2013-06-27,4985.692420937868,3196.711702922529,5345.938508287601,4985.692420937868,4985.692420937868,-680.7070248133276,-680.7070248133276,-680.7070248133276,-309.0893061476212,-309.0893061476212,-309.0893061476212,-371.6177186657064,-371.6177186657064,-371.6177186657064,0.0,0.0,0.0,4304.98539612454
2013-06-28,4984.283820079948,3525.903079914206,5667.6068415777645,4984.283820079948,4984.283820079948,-439.1811071470486,-439.1811071470486,-439.1811071470486,-54.528555136478886,-54.528555136478886,-54.528555136478886,-384.65255201056976,-384.65255201056976,-384.65255201056976,0.0,0.0,0.0,4545.1027129328995
2013-06-29,4982.875219222026,3660.245483297565,5822.238653869918,4982.875219222026,4982.875219222026,-244.08374138226952,-244.08374138226952,-244.08374138226952,150.703699441282,150.703699441282,150.703699441282,-394.78744082355155,-394.78744082355155,-394.78744082355155,0.0,0.0,0.0,4738.791477839757
